"transaction_version","event_index","created_at","type","account_address","data","updated_at","deleted_at","creation_number","sequence_number","transaction_block_height","inserted_at"
88910240,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""101999384119115"",""proposal_id"":""1""}",2023-11-29 04:08:28.319,,8,77,33482379,2023-02-17 11:53:02.823 +0700
88910259,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""101999163813508"",""proposal_id"":""1""}",2023-11-29 04:08:28.319,,8,78,33482387,2023-02-17 11:53:05.976 +0700
88910279,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220530520141396"",""proposal_id"":""2""}",2023-11-29 04:08:28.319,,8,79,33482396,2023-02-17 11:53:09.471 +0700
88910300,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2213938919342927"",""proposal_id"":""2""}",2023-11-29 04:08:28.319,,8,80,33482405,2023-02-17 11:53:12.455 +0700
88910317,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2214006357434443"",""proposal_id"":""2""}",2023-11-29 04:08:28.319,,8,81,33482412,2023-02-17 11:53:14.950 +0700
88910339,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2213929917511778"",""proposal_id"":""2""}",2023-11-29 04:08:28.319,,8,82,33482421,2023-02-17 11:53:17.710 +0700
88910350,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2214009224069369"",""proposal_id"":""2""}",2023-11-29 04:08:28.319,,8,83,33482426,2023-02-17 11:53:19.620 +0700
88910518,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2213938919342927"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,93,33482499,2023-02-17 11:53:46.600 +0700
88910534,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2214006357434443"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,94,33482506,2023-02-17 11:53:49.156 +0700
88910502,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220530520141396"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,92,33482492,2023-02-17 11:53:43.866 +0700
88910565,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2214009224069369"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,96,33482520,2023-02-17 11:53:54.299 +0700
88910584,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2215566421373580"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,97,33482528,2023-02-17 11:53:56.626 +0700
88910597,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2214141735584143"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,98,33482534,2023-02-17 11:53:59.237 +0700
88910615,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102345644263919"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,99,33482541,2023-02-17 11:54:01.634 +0700
88910628,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102111876395702"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,100,33482547,2023-02-17 11:54:04.077 +0700
88910647,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102018671712983"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,101,33482555,2023-02-17 11:54:07.006 +0700
88910664,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102000353698612"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,102,33482562,2023-02-17 11:54:09.079 +0700
88910680,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""101999384119115"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,103,33482569,2023-02-17 11:54:11.838 +0700
88910699,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""101999163813508"",""proposal_id"":""3""}",2023-11-29 04:08:28.319,,8,104,33482577,2023-02-17 11:54:14.312 +0700
88910726,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220530520141396"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,105,33482588,2023-02-17 11:54:17.909 +0700
88910742,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2213938919342927"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,106,33482595,2023-02-17 11:54:20.511 +0700
88910764,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2214006357434443"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,107,33482604,2023-02-17 11:54:23.504 +0700
88910779,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2213929917511778"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,108,33482611,2023-02-17 11:54:26.250 +0700
88910798,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2214009224069369"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,109,33482619,2023-02-17 11:54:28.857 +0700
88910811,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2215566421373580"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,110,33482625,2023-02-17 11:54:31.233 +0700
88910824,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2214141735584143"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,111,33482631,2023-02-17 11:54:33.862 +0700
88910838,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102345644263919"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,112,33482637,2023-02-17 11:54:36.203 +0700
88910854,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102111876395702"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,113,33482644,2023-02-17 11:54:38.703 +0700
88910868,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102018671712983"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,114,33482650,2023-02-17 11:54:40.768 +0700
88910884,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""102000353698612"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,115,33482657,2023-02-17 11:54:43.387 +0700
88910902,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""101999384119115"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,116,33482664,2023-02-17 11:54:45.979 +0700
88910915,0,2023-11-29 04:08:28.319,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""101999163813508"",""proposal_id"":""4""}",2023-11-29 04:08:28.319,,8,117,33482670,2023-02-17 11:54:48.484 +0700
88921006,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220549380588592"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,118,33487154,2023-02-17 12:23:56.870 +0700
88921075,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220524940965953"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,119,33487186,2023-02-17 12:24:10.256 +0700
88921174,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220336150293168"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,120,33487232,2023-02-17 12:24:29.784 +0700
88921281,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2221757271714016"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,121,33487282,2023-02-17 12:24:51.846 +0700
88921393,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220390948786140"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,122,33487332,2023-02-17 12:25:11.944 +0700
88921485,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220317473309073"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,123,33487374,2023-02-17 12:25:28.734 +0700
88921613,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220531971762812"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,124,33487431,2023-02-17 12:25:50.803 +0700
88921676,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220624514432282"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,125,33487461,2023-02-17 12:26:03.983 +0700
88921752,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220532042891684"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,126,33487497,2023-02-17 12:26:20.049 +0700
88921838,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220524801195605"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,127,33487536,2023-02-17 12:26:35.356 +0700
88921906,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2221032508797621"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,128,33487567,2023-02-17 12:26:48.496 +0700
88921952,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220529630292541"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,129,33487587,2023-02-17 12:26:56.284 +0700
88921994,0,2023-11-29 04:08:31.037,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220447876441325"",""proposal_id"":""1""}",2023-11-29 04:08:31.037,,8,130,33487605,2023-02-17 12:27:03.296 +0700
88922112,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220549380588592"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,131,33487657,2023-02-17 12:27:22.480 +0700
88922149,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220524940965953"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,132,33487674,2023-02-17 12:27:29.440 +0700
88922201,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220336150293168"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,133,33487696,2023-02-17 12:27:37.132 +0700
88922243,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2221757271714016"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,134,33487715,2023-02-17 12:27:44.291 +0700
88922290,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220390948786140"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,135,33487735,2023-02-17 12:27:51.337 +0700
88922338,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220317473309073"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,136,33487756,2023-02-17 12:27:58.588 +0700
88922381,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220531971762812"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,137,33487775,2023-02-17 12:28:05.976 +0700
88922417,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220624514432282"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,138,33487792,2023-02-17 12:28:13.562 +0700
88922457,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220532042891684"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,139,33487810,2023-02-17 12:28:20.531 +0700
88922502,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220524801195605"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,140,33487829,2023-02-17 12:28:27.555 +0700
88922564,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2221032508797621"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,141,33487854,2023-02-17 12:28:34.925 +0700
88922612,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220529630292541"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,142,33487873,2023-02-17 12:28:41.737 +0700
88922666,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220447876441325"",""proposal_id"":""2""}",2023-11-29 04:08:31.270,,8,143,33487895,2023-02-17 12:28:49.133 +0700
88922803,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220549380588592"",""proposal_id"":""3""}",2023-11-29 04:08:31.270,,8,144,33487956,2023-02-17 12:29:14.100 +0700
88922843,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220524940965953"",""proposal_id"":""3""}",2023-11-29 04:08:31.270,,8,145,33487974,2023-02-17 12:29:20.880 +0700
88922883,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220336150293168"",""proposal_id"":""3""}",2023-11-29 04:08:31.270,,8,146,33487992,2023-02-17 12:29:28.256 +0700
88922936,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2221757271714016"",""proposal_id"":""3""}",2023-11-29 04:08:31.270,,8,147,33488014,2023-02-17 12:29:35.384 +0700
88922979,0,2023-11-29 04:08:31.270,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220390948786140"",""proposal_id"":""3""}",2023-11-29 04:08:31.270,,8,148,33488033,2023-02-17 12:29:43.002 +0700
88923012,0,2023-11-29 04:08:31.595,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220317473309073"",""proposal_id"":""3""}",2023-11-29 04:08:31.595,,8,149,33488049,2023-02-17 12:29:50.477 +0700
88923052,0,2023-11-29 04:08:31.595,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220531971762812"",""proposal_id"":""3""}",2023-11-29 04:08:31.595,,8,150,33488067,2023-02-17 12:29:57.460 +0700
88923100,0,2023-11-29 04:08:31.595,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220624514432282"",""proposal_id"":""3""}",2023-11-29 04:08:31.595,,8,151,33488087,2023-02-17 12:30:04.792 +0700
88923151,0,2023-11-29 04:08:31.595,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220532042891684"",""proposal_id"":""3""}",2023-11-29 04:08:31.595,,8,152,33488109,2023-02-17 12:30:12.892 +0700
88923194,0,2023-11-29 04:08:31.595,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2220524801195605"",""proposal_id"":""3""}",2023-11-29 04:08:31.595,,8,153,33488128,2023-02-17 12:30:20.061 +0700
88923237,0,2023-11-29 04:08:31.595,"0x1::voting::VoteEvent","0x0000000000000000000000000000000000000000000000000000000000000001","{""num_votes"":""2221032508797621"",""proposal_id"":""3""}",2023-11-29 04:08:31.595,,8,154,33488147,2023-02-17 12:30:26.901 +0700
